1.089812	10.902953	0.009466
1.090248	10.907206	0.009469
1.090674	10.911366	0.009473
1.091091	10.915436	0.009476
1.091499	10.919417	0.009480
1.091898	10.923304	0.009483
1.092288	10.927097	0.009487
1.092668	10.930799	0.009490
1.093039	10.934408	0.009494
1.093401	10.937922	0.009497
1.093754	10.941343	0.009501
1.094097	10.944673	0.009504
1.094431	10.947906	0.009508
1.094755	10.951043	0.009511
1.095070	10.954085	0.009515
1.095375	10.957033	0.009518
1.095671	10.959885	0.009522
1.095958	10.962643	0.009525
1.096234	10.965302	0.009529
1.096501	10.967864	0.009533
1.096758	10.970330	0.009536
1.097006	10.972699	0.009540
1.097244	10.974972	0.009543
1.097472	10.977145	0.009547
1.097691	10.979223	0.009550
1.097900	10.981202	0.009554
1.098099	10.983083	0.009557
1.098288	10.984865	0.009561
1.098467	10.986548	0.009564
1.098637	10.988134	0.009568
1.098796	10.989620	0.009572
1.098946	10.991009	0.009575
1.099086	10.992297	0.009579
1.099216	10.993486	0.009582
1.099336	10.994576	0.009586
1.099446	10.995565	0.009589
1.099546	10.996457	0.009593
1.099636	10.997249	0.009597
1.099717	10.997940	0.009600
1.099787	10.998531	0.009604
1.099847	10.999023	0.009607
1.099897	10.999415	0.009611
1.099938	10.999707	0.009614
1.099968	10.999899	0.009618
1.099988	10.999991	0.009622
1.099999	10.999983	0.009625
1.099999	10.999875	0.009629
1.099989	10.999667	0.009632
1.099970	10.999359	0.009636
1.099940	10.998952	0.009640
1.099900	10.998444	0.009643
1.099851	10.997836	0.009647
1.099791	10.997128	0.009650
1.099721	10.996322	0.009654
1.099642	10.995415	0.009658
1.099552	10.994409	0.009661
1.099453	10.993303	0.009665
1.099343	10.992098	0.009668
1.099224	10.990794	0.009672
1.099094	10.989390	0.009676
1.098955	10.987888	0.009679
1.098806	10.986287	0.009683
1.098647	10.984588	0.009687
1.098478	10.982790	0.009690
1.098299	10.980892	0.009694
1.098111	10.978898	0.009697
1.097912	10.976806	0.009701
1.097704	10.974616	0.009705
1.097486	10.972329	0.009708
1.097259	10.969944	0.009712
1.097021	10.967462	0.009716
1.096774	10.964883	0.009719
1.096517	10.962209	0.009723
1.096251	10.959436	0.009727
1.095975	10.956570	0.009730
1.095689	10.953608	0.009734
1.095394	10.950549	0.009737
1.095089	10.947395	0.009741
1.094775	10.944148	0.009745
1.094451	10.940805	0.009748
1.094118	10.937368	0.009752
1.093776	10.933839	0.009756
1.093424	10.930216	0.009759
1.093062	10.926498	0.009763
1.092692	10.922688	0.009767
1.092312	10.918788	0.009770
1.091923	10.914795	0.009774
1.091524	10.910709	0.009778
1.091117	10.906534	0.009781
1.090700	10.902268	0.009785
1.090275	10.897910	0.009789
1.089840	10.893463	0.009792
1.089396	10.888927	0.009796
1.088944	10.884304	0.009800
1.088482	10.879589	0.009804
1.088012	10.874789	0.009807
1.087533	10.869900	0.009811
1.087045	10.864924	0.009815
1.086548	10.859861	0.009818
1.086043	10.854713	0.009822
1.085529	10.849482	0.009826
1.085007	10.844161	0.009829
1.084476	10.838759	0.009833
1.083936	10.833271	0.009837
1.083389	10.827702	0.009841
1.082832	10.822048	0.009844
1.082268	10.816314	0.009848
1.081696	10.810497	0.009852
1.081115	10.804599	0.009855
1.080526	10.798619	0.009859
1.079929	10.792562	0.009863
1.079324	10.786426	0.009867
1.078711	10.780208	0.009870
1.078090	10.773915	0.009874
1.077462	10.767545	0.009878
1.076825	10.761095	0.009881
1.076181	10.754569	0.009885
1.075530	10.747971	0.009889
1.074871	10.741297	0.009893
1.074204	10.734547	0.009896
1.073530	10.727726	0.009900
1.072849	10.720832	0.009904
1.072160	10.713863	0.009908
1.071464	10.706823	0.009911
1.070761	10.699716	0.009915
1.070051	10.692537	0.009919
1.069334	10.685287	0.009923
1.068610	10.677972	0.009926
1.067879	10.670588	0.009930
1.067141	10.663133	0.009934
1.066396	10.655616	0.009938
1.065646	10.648033	0.009941
1.064888	10.640387	0.009945
1.064124	10.632672	0.009949
1.063353	10.624898	0.009953
1.062577	10.617062	0.009956
1.061793	10.609157	0.009960
1.061004	10.601197	0.009964
1.060209	10.593178	0.009968
1.059407	10.585098	0.009972
1.058600	10.576958	0.009975
1.057787	10.568763	0.009979
1.056967	10.560505	0.009983
1.056143	10.552197	0.009987
1.055312	10.543834	0.009990
1.054477	10.535416	0.009994
1.053635	10.526945	0.009998
1.052789	10.518418	0.010002
1.051937	10.509842	0.010006
1.051079	10.501209	0.010009
1.050217	10.492533	0.010013
1.049350	10.483807	0.010017
1.048478	10.475032	0.010021
1.047601	10.466210	0.010025
1.046719	10.457338	0.010028
1.045833	10.448424	0.010032
1.044941	10.439459	0.010036
1.044046	10.430455	0.010040
1.043146	10.421410	0.010044
1.042242	10.412322	0.010048
1.041333	10.403193	0.010051
1.040421	10.394019	0.010055
1.039504	10.384807	0.010059
1.038583	10.375556	0.010063
1.037659	10.366270	0.010067
1.036731	10.356949	0.010070
1.035799	10.347591	0.010074
1.034863	10.338200	0.010078
1.033924	10.328766	0.010082
1.032982	10.319307	0.010086
1.032036	10.309813	0.010090
1.031087	10.300291	0.010094
1.030135	10.290740	0.010097
1.029180	10.281158	0.010101
1.028223	10.271550	0.010105
1.027261	10.261907	0.010109
1.026298	10.252244	0.010113
1.025332	10.242553	0.010117
1.024363	10.232841	0.010121
1.023392	10.223106	0.010124
1.022419	10.213349	0.010128
1.021444	10.203570	0.010132
1.020465	10.193764	0.010136
1.019485	10.183946	0.010140
1.018504	10.174106	0.010144
1.017520	10.164251	0.010148
1.016535	10.154381	0.010151
1.015548	10.144495	0.010155
1.014560	10.134594	0.010159
1.013569	10.124673	0.010163
1.012578	10.114746	0.010167
1.011585	10.104805	0.010171
1.010591	10.094856	0.010175
1.009596	10.084898	0.010179
1.008601	10.074932	0.010183
1.007603	10.064951	0.010186
1.006606	10.054971	0.010190
1.005608	10.044985	0.010194
1.004609	10.034990	0.010198
1.003610	10.024997	0.010202
1.002611	10.015000	0.010206
1.001611	10.004999	0.010210
1.000611	9.994997	0.010214
0.999611	9.984999	0.010218
0.998611	9.975002	0.010222
0.997611	9.965005	0.010226
0.996612	9.955015	0.010229
0.995613	9.945029	0.010233
0.994614	9.935045	0.010237
0.993615	9.925067	0.010241
0.992618	9.915101	0.010245
0.991621	9.905144	0.010249
0.990625	9.895191	0.010253
0.989630	9.885253	0.010257
0.988636	9.875327	0.010261
0.987643	9.865409	0.010265
0.986651	9.855505	0.010269
0.985661	9.845619	0.010273
0.984672	9.835749	0.010277
0.983684	9.825891	0.010281
0.982699	9.816053	0.010285
0.981714	9.806231	0.010289
0.980732	9.796432	0.010292
0.979752	9.786651	0.010296
0.978774	9.776893	0.010300
0.977798	9.767159	0.010304
0.976824	9.757442	0.010308
0.975852	9.747755	0.010312
0.974883	9.738090	0.010316
0.973916	9.728454	0.010320
0.972952	9.718841	0.010324
0.971991	9.709260	0.010328
0.971032	9.699708	0.010332
0.970077	9.690183	0.010336
0.969124	9.680689	0.010340
0.968174	9.671229	0.010344
0.967228	9.661804	0.010348
0.966285	9.652408	0.010352
0.965345	9.643051	0.010356
0.964409	9.633729	0.010360
0.963476	9.624440	0.010364
0.962547	9.615190	0.010368
0.961622	9.605981	0.010372
0.960700	9.596810	0.010376
0.959783	9.587678	0.010380
0.958869	9.578589	0.010384
0.957960	9.569544	0.010388
0.957054	9.560537	0.010392
0.956153	9.551575	0.010396
0.955257	9.542661	0.010400
0.954365	9.533792	0.010404
0.953477	9.524967	0.010408
0.952595	9.516193	0.010412
0.951717	9.507467	0.010416
0.950843	9.498784	0.010420
0.949975	9.490157	0.010424
0.949111	9.481582	0.010428
0.948253	9.473058	0.010432
0.947400	9.464583	0.010436
0.946552	9.456166	0.010440
0.945709	9.447797	0.010444
0.944872	9.439488	0.010448
0.944041	9.431236	0.010452
0.943215	9.423041	0.010457
0.942395	9.414904	0.010461
0.941580	9.406822	0.010465
0.940772	9.398803	0.010469
0.939969	9.390837	0.010473
0.939172	9.382938	0.010477
0.938381	9.375102	0.010481
0.937597	9.367328	0.010485
0.936819	9.359616	0.010489
0.936047	9.351966	0.010493
0.935281	9.344384	0.010497
0.934522	9.336862	0.010501
0.933769	9.329411	0.010505
0.933024	9.322027	0.010509
0.932285	9.314712	0.010513
0.931552	9.307465	0.010517
0.930826	9.300284	0.010522
0.930108	9.293176	0.010526
0.929396	9.286134	0.010530
0.928691	9.279168	0.010534
0.927994	9.272274	0.010538
0.927304	9.265452	0.010542
0.926621	9.258705	0.010546
0.925945	9.252029	0.010550
0.925277	9.245428	0.010554
0.924616	9.238902	0.010558
0.923962	9.232455	0.010563
0.923317	9.226085	0.010567
0.922679	9.219791	0.010571
0.922049	9.213576	0.010575
0.921426	9.207436	0.010579
0.920811	9.201379	0.010583
0.920205	9.195399	0.010587
0.919606	9.189502	0.010591
0.919015	9.183686	0.010595
0.918433	9.177952	0.010600
0.917859	9.172300	0.010604
0.917292	9.166726	0.010608
0.916734	9.161241	0.010612
0.916184	9.155836	0.010616
0.915643	9.150518	0.010620
0.915111	9.145286	0.010624
0.914586	9.140139	0.010629
0.914071	9.135077	0.010633
0.913563	9.130098	0.010637
0.913065	9.125211	0.010641
0.912575	9.120408	0.010645
0.912094	9.115696	0.010649
0.911622	9.111072	0.010653
0.911158	9.106537	0.010658
0.910703	9.102088	0.010662
0.910258	9.097732	0.010666
0.909821	9.093466	0.010670
0.909393	9.089289	0.010674
0.908975	9.085205	0.010678
0.908565	9.081212	0.010683
0.908165	9.077312	0.010687
0.907774	9.073500	0.010691
0.907392	9.069783	0.010695
0.907019	9.066161	0.010699
0.906656	9.062630	0.010703
0.906302	9.059194	0.010708
0.905957	9.055852	0.010712
0.905622	9.052604	0.010716
0.905296	9.049450	0.010720
0.904980	9.046392	0.010724
0.904673	9.043429	0.010729
0.904375	9.040562	0.010733
0.904088	9.037791	0.010737
0.903809	9.035117	0.010741
0.903541	9.032537	0.010745
0.903282	9.030055	0.010750
0.903033	9.027671	0.010754
0.902793	9.025384	0.010758
0.902563	9.023193	0.010762
0.902343	9.021101	0.010767
0.902133	9.019107	0.010771
0.901932	9.017210	0.010775
0.901742	9.015412	0.010779
0.901561	9.013713	0.010783
0.901390	9.012112	0.010788
0.901228	9.010610	0.010792
0.901077	9.009206	0.010796
0.900936	9.007902	0.010800
0.900804	9.006697	0.010805
0.900683	9.005591	0.010809
0.900571	9.004585	0.010813
0.900469	9.003678	0.010817
0.900377	9.002872	0.010822
0.900296	9.002164	0.010826
0.900224	9.001556	0.010830
0.900162	9.001048	0.010834
0.900110	9.000641	0.010839
0.900068	9.000333	0.010843
0.900036	9.000125	0.010847
0.900014	9.000017	0.010851
0.900002	9.000009	0.010856
0.900000	9.000101	0.010860
0.900009	9.000293	0.010864
0.900027	9.000585	0.010869
0.900055	9.000977	0.010873
0.900093	9.001469	0.010877
0.900141	9.002060	0.010881
0.900199	9.002752	0.010886
0.900267	9.003543	0.010890
0.900345	9.004434	0.010894
0.900433	9.005424	0.010899
0.900531	9.006515	0.010903
0.900639	9.007703	0.010907
0.900757	9.008992	0.010911
0.900884	9.010380	0.010916
0.901022	9.011866	0.010920
0.901170	9.013451	0.010924
0.901327	9.015136	0.010929
0.901494	9.016917	0.010933
0.901671	9.018798	0.010937
0.901859	9.020778	0.010942
0.902055	9.022855	0.010946
0.902262	9.025028	0.010950
0.902478	9.027300	0.010955
0.902704	9.029670	0.010959
0.902940	9.032136	0.010963
0.903186	9.034700	0.010968
0.903441	9.037360	0.010972
0.903706	9.040115	0.010976
0.903980	9.042967	0.010981
0.904264	9.045914	0.010985
0.904558	9.048958	0.010989
0.904861	9.052094	0.010994
0.905174	9.055329	0.010998
0.905497	9.058657	0.011002
0.905828	9.062078	0.011007
0.906169	9.065592	0.011011
0.906520	9.069201	0.011015
0.906880	9.072903	0.011020
0.907249	9.076696	0.011024
0.907627	9.080585	0.011029
0.908015	9.084564	0.011033
0.908412	9.088634	0.011037
0.908818	9.092794	0.011042
0.909233	9.097046	0.011046
0.909657	9.101389	0.011050
0.910090	9.105821	0.011055
0.910533	9.110345	0.011059
0.910984	9.114955	0.011064
0.911444	9.119654	0.011068
0.911913	9.124440	0.011072
0.912390	9.129314	0.011077
0.912877	9.134277	0.011081
0.913372	9.139326	0.011086
0.913876	9.144463	0.011090
0.914389	9.149681	0.011094
0.914910	9.154985	0.011099
0.915439	9.160375	0.011103
0.915977	9.165847	0.011108
0.916524	9.171407	0.011112
0.917078	9.177046	0.011116
0.917642	9.182770	0.011121
0.918213	9.188572	0.011125
0.918792	9.194456	0.011130
0.919380	9.200420	0.011134
0.919975	9.206466	0.011139
0.920579	9.212594	0.011143
0.921191	9.218797	0.011147
0.921811	9.225080	0.011152
0.922438	9.231438	0.011156
0.923073	9.237872	0.011161
0.923715	9.244384	0.011165
0.924366	9.250971	0.011170
0.925024	9.257637	0.011174
0.925689	9.264373	0.011179
0.926362	9.271185	0.011183
0.927042	9.278068	0.011187
0.927730	9.285022	0.011192
0.928424	9.292048	0.011196
0.929126	9.299144	0.011201
0.929836	9.306316	0.011205
0.930552	9.313553	0.011210
0.931275	9.320860	0.011214
0.932004	9.328233	0.011219
0.932741	9.335672	0.011223
0.933484	9.343182	0.011228
0.934235	9.350757	0.011232
0.934991	9.358394	0.011237
0.935754	9.366095	0.011241
0.936524	9.373862	0.011246
0.937299	9.381689	0.011250
0.938082	9.389578	0.011255
0.938870	9.397531	0.011259
0.939665	9.405543	0.011264
0.940465	9.413613	0.011268
0.941271	9.421741	0.011273
0.942084	9.429931	0.011277
0.942902	9.438173	0.011282
0.943725	9.446472	0.011286
0.944555	9.454830	0.011291
0.945390	9.463243	0.011295
0.946230	9.471704	0.011300
0.947076	9.480220	0.011304
0.947927	9.488791	0.011309
0.948784	9.497410	0.011313
0.949645	9.506078	0.011318
0.950511	9.514800	0.011322
0.951383	9.523570	0.011327
0.952259	9.532384	0.011332
0.953140	9.541245	0.011336
0.954026	9.550156	0.011341
0.954916	9.559108	0.011345
0.955811	9.568107	0.011350
0.956710	9.577146	0.011354
0.957614	9.586231	0.011359
0.958522	9.595354	0.011363
0.959434	9.604517	0.011368
0.960350	9.613723	0.011373
0.961270	9.622969	0.011377
0.962194	9.632247	0.011382
0.963121	9.641563	0.011386
0.964053	9.650919	0.011391
0.964988	9.660305	0.011395
0.965926	9.669725	0.011400
0.966868	9.679183	0.011405
0.967813	9.688672	0.011409
0.968762	9.698189	0.011414
0.969713	9.707736	0.011418
0.970668	9.717316	0.011423
0.971625	9.726920	0.011428
0.972585	9.736552	0.011432
0.973548	9.746214	0.011437
0.974514	9.755901	0.011441
0.975482	9.765610	0.011446
0.976453	9.775341	0.011451
0.977426	9.785098	0.011455
0.978401	9.794873	0.011460
0.979379	9.804669	0.011464
0.980358	9.814488	0.011469
0.981340	9.824326	0.011474
0.982323	9.834177	0.011478
0.983308	9.844046	0.011483
0.984295	9.853933	0.011488
0.985283	9.863832	0.011492
0.986273	9.873743	0.011497
0.987265	9.883675	0.011501
0.988257	9.893611	0.011506
0.989250	9.903558	0.011511
0.990245	9.913514	0.011515
0.991241	9.923483	0.011520
0.992237	9.933455	0.011525
0.993235	9.943442	0.011529
0.994233	9.953427	0.011534
0.995232	9.963417	0.011539
0.996231	9.973411	0.011543
0.997230	9.983406	0.011548
0.998230	9.993408	0.011553
0.999230	10.003407	0.011557
1.000230	10.013412	0.011562
1.001230	10.023408	0.011567
1.002230	10.033402	0.011571
1.003229	10.043393	0.011576
1.004228	10.053380	0.011581
1.005227	10.063365	0.011585
1.006225	10.073339	0.011590
1.007224	10.083315	0.011595
1.008221	10.093274	0.011600
1.009217	10.103224	0.011604
1.010212	10.113164	0.011609
1.011206	10.123092	0.011614
1.012199	10.133012	0.011618
1.013191	10.142915	0.011623
1.014182	10.152810	0.011628
1.015171	10.162683	0.011632
1.016159	10.172541	0.011637
1.017144	10.182380	0.011642
1.018129	10.192202	0.011647
1.019112	10.202011	0.011651
1.020092	10.211793	0.011656
1.021071	10.221558	0.011661
1.022047	10.231296	0.011666
1.023021	10.241012	0.011670
1.023993	10.250703	0.011675
1.024963	10.260369	0.011680
1.025930	10.270017	0.011685
1.026895	10.279630	0.011689
1.027857	10.289219	0.011694
1.028815	10.298776	0.011699
1.029771	10.308302	0.011704
1.030724	10.317798	0.011708
1.031674	10.327262	0.011713
1.032622	10.336700	0.011718
1.033565	10.346098	0.011723
1.034506	10.355464	0.011727
1.035442	10.364792	0.011732
1.036376	10.374083	0.011737
1.037305	10.383336	0.011742
1.038231	10.392551	0.011747
1.039153	10.401734	0.011751
1.040071	10.410870	0.011756
1.040986	10.419969	0.011761
1.041896	10.429021	0.011766
1.042802	10.438031	0.011770
1.043703	10.446997	0.011775
1.044600	10.455918	0.011780
1.045493	10.464801	0.011785
1.046382	10.473630	0.011790
1.047265	10.482415	0.011794
1.048144	10.491149	0.011799
1.049018	10.499833	0.011804
1.049887	10.508471	0.011809
1.050752	10.517058	0.011814
1.051611	10.525591	0.011819
1.052464	10.534070	0.011823
1.053313	10.542500	0.011828
1.054156	10.550872	0.011833
1.054994	10.559188	0.011838
1.055827	10.567452	0.011843
1.056654	10.575660	0.011848
1.057475	10.583806	0.011852
1.058290	10.591894	0.011857
1.059100	10.599927	0.011862
1.059904	10.607896	0.011867
1.060701	10.615804	0.011872
1.061493	10.623653	0.011877
1.062279	10.631441	0.011882
1.063058	10.639162	0.011886
1.063831	10.646820	0.011891
1.064597	10.654415	0.011896
1.065357	10.661942	0.011901
1.066111	10.669404	0.011906
1.066858	10.676801	0.011911
1.067598	10.684130	0.011916
1.068332	10.691388	0.011921
1.069058	10.698577	0.011925
1.069778	10.705699	0.011930
1.070491	10.712748	0.011935
1.071197	10.719728	0.011940
1.071895	10.726632	0.011945
1.072587	10.733468	0.011950
1.073271	10.740227	0.011955
1.073948	10.746912	0.011960
1.074618	10.753526	0.011965
1.075280	10.760063	0.011970
1.075934	10.766522	0.011974
1.076581	10.772905	0.011979
1.077220	10.779213	0.011984
1.077852	10.785440	0.011989
1.078475	10.791590	0.011994
1.079091	10.797662	0.011999
1.079699	10.803654	0.012004
1.080299	10.809564	0.012009
1.080891	10.815392	0.012014
1.081475	10.821142	0.012019
1.082051	10.826807	0.012024
1.082618	10.832390	0.012029
1.083177	10.837891	0.012034
1.083729	10.843308	0.012039
1.084271	10.848639	0.012044
1.084805	10.853886	0.012049
1.085331	10.859049	0.012054
1.085848	10.864124	0.012058
1.086356	10.869113	0.012063
1.086856	10.874016	0.012068
1.087348	10.878833	0.012073
1.087830	10.883559	0.012078
1.088304	10.888197	0.012083
1.088769	10.892748	0.012088
1.089225	10.897208	0.012093
1.089672	10.901582	0.012098
1.090110	10.905862	0.012103
1.090539	10.910052	0.012108
1.090959	10.914150	0.012113
1.091370	10.918158	0.012118
1.091772	10.922075	0.012123
1.092164	10.925899	0.012128
1.092548	10.929632	0.012133
1.092922	10.933270	0.012138
1.093287	10.936814	0.012143
1.093642	10.940265	0.012148
1.093989	10.943622	0.012153
1.094325	10.946885	0.012158
1.094653	10.950053	0.012163
1.094971	10.953128	0.012168
1.095279	10.956106	0.012174
1.095578	10.958987	0.012179
1.095867	10.961774	0.012184
1.096147	10.964463	0.012189
1.096417	10.967058	0.012194
1.096677	10.969555	0.012199
1.096928	10.971956	0.012204
1.097169	10.974259	0.012209
1.097401	10.976464	0.012214
1.097622	10.978572	0.012219
1.097834	10.980581	0.012224
1.098036	10.982494	0.012229
1.098229	10.984307	0.012234
1.098411	10.986024	0.012239
1.098584	10.987640	0.012244
1.098747	10.989158	0.012249
1.098899	10.990577	0.012254
1.099042	10.991897	0.012260
1.099176	10.993118	0.012265
1.099299	10.994240	0.012270
1.099412	10.995262	0.012275
1.099515	10.996184	0.012280
1.099609	10.997007	0.012285
1.099692	10.997730	0.012290
1.099765	10.998354	0.012295
1.099829	10.998878	0.012300
1.099882	10.999301	0.012305
1.099926	10.999625	0.012311
1.099959	10.999849	0.012316
1.099983	10.999972	0.012321
1.099996	10.999996	0.012326
1.100000	10.999921	0.012331
1.099993	10.999744	0.012336
1.099977	10.999468	0.012341
1.099950	10.999092	0.012346
1.099914	10.998616	0.012352
1.099867	10.998040	0.012357
1.099811	10.997365	0.012362
1.099745	10.996590	0.012367
1.099668	10.995714	0.012372
1.099582	10.994740	0.012377
1.099485	10.993666	0.012382
1.099379	10.992493	0.012388
1.099263	10.991220	0.012393
1.099137	10.989848	0.012398
1.099000	10.988377	0.012403
1.098855	10.986808	0.012408
1.098699	10.985140	0.012413
1.098533	10.983373	0.012419
1.098357	10.981507	0.012424
1.098172	10.979545	0.012429
1.097977	10.977483	0.012434
1.097772	10.975324	0.012439
1.097557	10.973067	0.012445
1.097332	10.970714	0.012450
1.097098	10.968263	0.012455
1.096854	10.965715	0.012460
1.096600	10.963072	0.012465
1.096337	10.960330	0.012471
1.096064	10.957493	0.012476
1.095781	10.954561	0.012481
1.095489	10.951534	0.012486
1.095187	10.948410	0.012492
1.094876	10.945193	0.012497
1.094556	10.941881	0.012502
1.094225	10.938474	0.012507
1.093886	10.934973	0.012512
1.093537	10.931379	0.012518
1.093178	10.927693	0.012523
1.092811	10.923913	0.012528
1.092434	10.920041	0.012533
1.092048	10.916078	0.012539
1.091652	10.912021	0.012544
1.091248	10.907873	0.012549
1.090834	10.903636	0.012554
1.090411	10.899308	0.012560
1.089979	10.894890	0.012565
1.089538	10.890381	0.012570
1.089089	10.885785	0.012575
1.088630	10.881101	0.012581
1.088162	10.876327	0.012586
1.087686	10.871467	0.012591
1.087201	10.866519	0.012597
1.086707	10.861484	0.012602
1.086205	10.856361	0.012607
1.085694	10.851156	0.012612
1.085174	10.845865	0.012618
1.084646	10.840488	0.012623
1.084109	10.835029	0.012628
1.083564	10.829486	0.012634
1.083010	10.823858	0.012639
1.082449	10.818148	0.012644
1.081879	10.812358	0.012650
1.081301	10.806487	0.012655
1.080714	10.800532	0.012660
1.080120	10.794501	0.012666
1.079518	10.788390	0.012671
1.078907	10.782197	0.012676
1.078289	10.775927	0.012682
1.077663	10.769581	0.012687
1.077029	10.763158	0.012692
1.076387	10.756657	0.012698
1.075738	10.750082	0.012703
1.075082	10.743432	0.012708
1.074417	10.736706	0.012714
1.073745	10.729905	0.012719
1.073066	10.723034	0.012724
1.072380	10.716091	0.012730
1.071687	10.709074	0.012735
1.070986	10.701988	0.012741
1.070277	10.694827	0.012746
1.069563	10.687602	0.012751
1.068841	10.680308	0.012757
1.068112	10.672947	0.012762
1.067377	10.665517	0.012767
1.066634	10.658019	0.012773
1.065886	10.650457	0.012778
1.065130	10.642825	0.012784
1.064368	10.635134	0.012789
1.063599	10.627379	0.012794
1.062824	10.619562	0.012800
1.062044	10.611684	0.012805
1.061256	10.603741	0.012811
1.060463	10.595740	0.012816
1.059663	10.587673	0.012821
1.058857	10.579555	0.012827
1.058046	10.571378	0.012832
1.057229	10.563144	0.012838
1.056406	10.554853	0.012843
1.055578	10.546505	0.012849
1.054744	10.538105	0.012854
1.053904	10.529644	0.012860
1.053059	10.521137	0.012865
1.052209	10.512578	0.012870
1.051353	10.503967	0.012876
1.050493	10.495306	0.012881
1.049627	10.486593	0.012887
1.048756	10.477831	0.012892
1.047880	10.469020	0.012898
1.047000	10.460167	0.012903
1.046115	10.451267	0.012909
1.045226	10.442322	0.012914
1.044332	10.433333	0.012920
1.043433	10.424294	0.012925
1.042530	10.415219	0.012931
1.041623	10.406099	0.012936
1.040712	10.396942	0.012942
1.039796	10.387746	0.012947
1.038877	10.378510	0.012953
1.037954	10.369237	0.012958
1.037026	10.359921	0.012964
1.036096	10.350574	0.012969
1.035161	10.341189	0.012975
1.034223	10.331774	0.012980
1.033282	10.322326	0.012986
1.032338	10.312845	0.012991
1.031390	10.303333	0.012997
1.030439	10.293783	0.013002
1.029485	10.284212	0.013008
1.028527	10.274608	0.013013
1.027568	10.264980	0.013019
1.026605	10.255326	0.013024
1.025640	10.245647	0.013030
1.024673	10.235943	0.013035
1.023702	10.226208	0.013041
1.022729	10.216457	0.013047
1.021754	10.206682	0.013052
1.020777	10.196889	0.013058
1.019798	10.187077	0.013063
1.018817	10.177246	0.013069
1.017833	10.167390	0.013074
1.016849	10.157524	0.013080
1.015862	10.147643	0.013086
1.014874	10.137743	0.013091
1.013885	10.127833	0.013097
1.012894	10.117911	0.013102
1.011901	10.107973	0.013108
1.010908	10.098024	0.013114
1.009913	10.088069	0.013119
1.008918	10.078106	0.013125
1.007921	10.068130	0.013130
1.006924	10.058152	0.013136
1.005926	10.048168	0.013142
1.004928	10.038175	0.013147
1.003928	10.028178	0.013153
1.002929	10.018183	0.013158
1.001930	10.008185	0.013164
1.000929	9.998183	0.013170
0.999930	9.988185	0.013175
0.998930	9.978189	0.013181
0.997930	9.968190	0.013187
0.996930	9.958195	0.013192
0.995931	9.948207	0.013198
0.994932	9.938225	0.013204
0.993933	9.928246	0.013209
0.992935	9.918277	0.013215
0.991939	9.908316	0.013221
0.990942	9.898360	0.013226
0.989946	9.888415	0.013232
0.988952	9.878486	0.013238
0.987959	9.868567	0.013243
0.986967	9.858659	0.013249
0.985976	9.848764	0.013255
0.984986	9.838889	0.013260
0.983999	9.829029	0.013266
