0.000000 5.000000
0.010010 4.994555
0.020020 4.978976
0.030030 4.955281
0.040040 4.926150
0.050050 4.894272
0.060060 4.861886
0.070070 4.830599
0.080080 4.801399
0.090090 4.774784
0.100100 4.750906
0.110110 4.729702
0.120120 4.710991
0.130130 4.694535
0.140140 4.680081
0.150150 4.667384
0.160160 4.656217
0.170170 4.646377
0.180180 4.637687
0.190190 4.629992
0.200200 4.623159
0.210210 4.617073
0.220220 4.611636
0.230230 4.606766
0.240240 4.602390
0.250250 4.598446
0.260260 4.594883
0.270270 4.591655
0.280280 4.588722
0.290290 4.586052
0.300300 4.583614
0.310310 4.581383
0.320320 4.579337
0.330330 4.577457
0.340340 4.575726
0.350350 4.574129
0.360360 4.572652
0.370370 4.571284
0.380380 4.570015
0.390390 4.568835
0.400400 4.567738
0.410410 4.566714
0.420420 4.565758
0.430430 4.564865
0.440440 4.564028
0.450450 4.563244
0.460460 4.562508
0.470470 4.561815
0.480480 4.561164
0.490490 4.560551
0.500501 4.559972
0.510511 4.559425
0.520521 4.558909
0.530531 4.558420
0.540541 4.557958
0.550551 4.557519
0.560561 4.557103
0.570571 4.556708
0.580581 4.556332
0.590591 4.555975
0.600601 4.555635
0.610611 4.555311
0.620621 4.555003
0.630631 4.554708
0.640641 4.554427
0.650651 4.554158
0.660661 4.553901
0.670671 4.553656
0.680681 4.553420
0.690691 4.553195
0.700701 4.552979
0.710711 4.552772
0.720721 4.552573
0.730731 4.552383
0.740741 4.552199
0.750751 4.552023
0.760761 4.551854
0.770771 4.551691
0.780781 4.551534
0.790791 4.551383
0.800801 4.551238
0.810811 4.551098
0.820821 4.550963
0.830831 4.550832
0.840841 4.550706
0.850851 4.550585
0.860861 4.550468
0.870871 4.550354
0.880881 4.550245
0.890891 4.550139
0.900901 4.550036
0.910911 4.549937
0.920921 4.549841
0.930931 4.549748
0.940941 4.549658
0.950951 4.549571
0.960961 4.549486
0.970971 4.549404
0.980981 4.549325
0.990991 4.549248
1.001001 4.549173
1.011011 4.549100
1.021021 4.549030
1.031031 4.548961
1.041041 4.548895
1.051051 4.548830
1.061061 4.548767
1.071071 4.548706
1.081081 4.548646
1.091091 4.548588
1.101101 4.548532
1.111111 4.548477
1.121121 4.548424
1.131131 4.548372
1.141141 4.548321
1.151151 4.548272
1.161161 4.548224
1.171171 4.548177
1.181181 4.548131
1.191191 4.548087
1.201201 4.548043
1.211211 4.548001
1.221221 4.547960
1.231231 4.547919
1.241241 4.547880
1.251251 4.547841
1.261261 4.547804
1.271271 4.547767
1.281281 4.547731
1.291291 4.547696
1.301301 4.547662
1.311311 4.547629
1.321321 4.547596
1.331331 4.547564
1.341341 4.547533
1.351351 4.547502
1.361361 4.547473
1.371371 4.547443
1.381381 4.547415
1.391391 4.547387
1.401401 4.547359
1.411411 4.547333
1.421421 4.547306
1.431431 4.547281
1.441441 4.547255
1.451451 4.547231
1.461461 4.547207
1.471471 4.547183
1.481481 4.547160
1.491491 4.547137
1.501502 4.547115
1.511512 4.547093
1.521522 4.547071
1.531532 4.547050
1.541542 4.547030
1.551552 4.547010
1.561562 4.546990
1.571572 4.546970
1.581582 4.546951
1.591592 4.546933
1.601602 4.546914
1.611612 4.546896
1.621622 4.546879
1.631632 4.546861
1.641642 4.546844
1.651652 4.546827
1.661662 4.546811
1.671672 4.546795
1.681682 4.546779
1.691692 4.546763
1.701702 4.546748
1.711712 4.546733
1.721722 4.546718
1.731732 4.546704
1.741742 4.546689
1.751752 4.546675
1.761762 4.546662
1.771772 4.546648
1.781782 4.546635
1.791792 4.546622
1.801802 4.546609
1.811812 4.546596
1.821822 4.546584
1.831832 4.546571
1.841842 4.546559
1.851852 4.546547
1.861862 4.546536
1.871872 4.546524
1.881882 4.546513
1.891892 4.546502
1.901902 4.546491
1.911912 4.546480
1.921922 4.546469
1.931932 4.546459
1.941942 4.546449
1.951952 4.546438
1.961962 4.546428
1.971972 4.546419
1.981982 4.546409
1.991992 4.546399
2.002002 4.546390
2.012012 4.546381
2.022022 4.546371
2.032032 4.546362
2.042042 4.546354
2.052052 4.546345
2.062062 4.546336
2.072072 4.546328
2.082082 4.546319
2.092092 4.546311
2.102102 4.546303
2.112112 4.546295
2.122122 4.546287
2.132132 4.546279
2.142142 4.546272
2.152152 4.546264
2.162162 4.546257
2.172172 4.546249
2.182182 4.546242
2.192192 4.546235
2.202202 4.546228
2.212212 4.546221
2.222222 4.546214
2.232232 4.546207
2.242242 4.546201
2.252252 4.546194
2.262262 4.546187
2.272272 4.546181
2.282282 4.546175
2.292292 4.546168
2.302302 4.546162
2.312312 4.546156
2.322322 4.546150
2.332332 4.546144
2.342342 4.546138
2.352352 4.546132
2.362362 4.546127
2.372372 4.546121
2.382382 4.546115
2.392392 4.546110
2.402402 4.546104
2.412412 4.546099
2.422422 4.546094
2.432432 4.546089
2.442442 4.546083
2.452452 4.546078
2.462462 4.546073
2.472472 4.546068
2.482482 4.546063
2.492492 4.546058
2.502503 4.546054
2.512513 4.546049
2.522523 4.546044
2.532533 4.546040
2.542543 4.546035
2.552553 4.546030
2.562563 4.546026
2.572573 4.546021
2.582583 4.546017
2.592593 4.546013
2.602603 4.546008
2.612613 4.546004
2.622623 4.546000
2.632633 4.545996
2.642643 4.545992
2.652653 4.545988
2.662663 4.545984
2.672673 4.545980
2.682683 4.545976
2.692693 4.545972
2.702703 4.545968
2.712713 4.545964
2.722723 4.545961
2.732733 4.545957
2.742743 4.545953
2.752753 4.545950
2.762763 4.545946
2.772773 4.545943
2.782783 4.545939
2.792793 4.545936
2.802803 4.545932
2.812813 4.545929
2.822823 4.545925
2.832833 4.545922
2.842843 4.545919
2.852853 4.545916
2.862863 4.545912
2.872873 4.545909
2.882883 4.545906
2.892893 4.545903
2.902903 4.545900
2.912913 4.545897
2.922923 4.545894
2.932933 4.545891
2.942943 4.545888
2.952953 4.545885
2.962963 4.545882
2.972973 4.545879
2.982983 4.545876
2.992993 4.545874
3.003003 4.545871
3.013013 4.545868
3.023023 4.545865
3.033033 4.545863
3.043043 4.545860
3.053053 4.545857
3.063063 4.545855
3.073073 4.545852
3.083083 4.545849
3.093093 4.545847
3.103103 4.545844
3.113113 4.545842
3.123123 4.545839
3.133133 4.545837
3.143143 4.545834
3.153153 4.545832
3.163163 4.545830
3.173173 4.545827
3.183183 4.545825
3.193193 4.545823
3.203203 4.545820
3.213213 4.545818
3.223223 4.545816
3.233233 4.545814
3.243243 4.545811
3.253253 4.545809
3.263263 4.545807
3.273273 4.545805
3.283283 4.545803
3.293293 4.545801
3.303303 4.545799
3.313313 4.545796
3.323323 4.545794
3.333333 4.545792
3.343343 4.545790
3.353353 4.545788
3.363363 4.545786
3.373373 4.545784
3.383383 4.545782
3.393393 4.545781
3.403403 4.545779
3.413413 4.545777
3.423423 4.545775
3.433433 4.545773
3.443443 4.545771
3.453453 4.545769
3.463463 4.545767
3.473473 4.545766
3.483483 4.545764
3.493493 4.545762
3.503504 4.545760
3.513514 4.545759
3.523524 4.545757
3.533534 4.545755
3.543544 4.545754
3.553554 4.545752
3.563564 4.545750
3.573574 4.545749
3.583584 4.545747
3.593594 4.545745
3.603604 4.545744
3.613614 4.545742
3.623624 4.545740
3.633634 4.545739
3.643644 4.545737
3.653654 4.545736
3.663664 4.545734
3.673674 4.545733
3.683684 4.545731
3.693694 4.545730
3.703704 4.545728
3.713714 4.545727
3.723724 4.545725
3.733734 4.545724
3.743744 4.545722
3.753754 4.545721
3.763764 4.545720
3.773774 4.545718
3.783784 4.545717
3.793794 4.545715
3.803804 4.545714
3.813814 4.545713
3.823824 4.545711
3.833834 4.545710
3.843844 4.545709
3.853854 4.545707
3.863864 4.545706
3.873874 4.545705
3.883884 4.545703
3.893894 4.545702
3.903904 4.545701
3.913914 4.545700
3.923924 4.545698
3.933934 4.545697
3.943944 4.545696
3.953954 4.545695
3.963964 4.545693
3.973974 4.545692
3.983984 4.545691
3.993994 4.545690
4.004004 4.545689
4.014014 4.545688
4.024024 4.545686
4.034034 4.545685
4.044044 4.545684
4.054054 4.545683
4.064064 4.545682
4.074074 4.545681
4.084084 4.545680
4.094094 4.545679
4.104104 4.545677
4.114114 4.545676
4.124124 4.545675
4.134134 4.545674
4.144144 4.545673
4.154154 4.545672
4.164164 4.545671
4.174174 4.545670
4.184184 4.545669
4.194194 4.545668
4.204204 4.545667
4.214214 4.545666
4.224224 4.545665
4.234234 4.545664
4.244244 4.545663
4.254254 4.545662
4.264264 4.545661
4.274274 4.545660
4.284284 4.545659
4.294294 4.545658
4.304304 4.545657
4.314314 4.545656
4.324324 4.545655
4.334334 4.545654
4.344344 4.545653
4.354354 4.545653
4.364364 4.545652
4.374374 4.545651
4.384384 4.545650
4.394394 4.545649
4.404404 4.545648
4.414414 4.545647
4.424424 4.545646
4.434434 4.545646
4.444444 4.545645
4.454454 4.545644
4.464464 4.545643
4.474474 4.545642
4.484484 4.545641
4.494494 4.545640
