2.708421e+00 4.738394e+00 4.043847e+00 1.050719e+00 -7.225572e-01 -6.566719e-01 -1.441823e-02
2.716838e+00 4.692494e+00 4.008224e+00 1.076009e+00 -7.351425e-01 -6.685944e-01 -1.474327e-02
2.725095e+00 4.646025e+00 3.972060e+00 1.101864e+00 -7.476518e-01 -6.804677e-01 -1.507107e-02
2.733197e+00 4.599000e+00 3.935362e+00 1.128291e+00 -7.600850e-01 -6.922913e-01 -1.540171e-02
2.741152e+00 4.551433e+00 3.898139e+00 1.155292e+00 -7.724416e-01 -7.040647e-01 -1.573527e-02
2.748963e+00 4.503337e+00 3.860397e+00 1.182875e+00 -7.847216e-01 -7.157873e-01 -1.607183e-02
2.756636e+00 4.454724e+00 3.822144e+00 1.211044e+00 -7.969245e-01 -7.274589e-01 -1.641148e-02
2.764176e+00 4.405608e+00 3.783388e+00 1.239804e+00 -8.090503e-01 -7.390787e-01 -1.675431e-02
2.771587e+00 4.356001e+00 3.744135e+00 1.269161e+00 -8.210988e-01 -7.506466e-01 -1.710042e-02
2.778874e+00 4.305916e+00 3.704394e+00 1.299121e+00 -8.330699e-01 -7.621619e-01 -1.744989e-02
2.786041e+00 4.255366e+00 3.664171e+00 1.329690e+00 -8.449635e-01 -7.736244e-01 -1.780281e-02
2.793092e+00 4.204362e+00 3.623475e+00 1.360874e+00 -8.567795e-01 -7.850336e-01 -1.815930e-02
2.800029e+00 4.152917e+00 3.582312e+00 1.392678e+00 -8.685179e-01 -7.963891e-01 -1.851945e-02
2.806858e+00 4.101043e+00 3.540691e+00 1.425110e+00 -8.801787e-01 -8.076907e-01 -1.888336e-02
2.813581e+00 4.048751e+00 3.498618e+00 1.458176e+00 -8.917620e-01 -8.189379e-01 -1.925115e-02
2.820201e+00 3.996054e+00 3.456102e+00 1.491882e+00 -9.032677e-01 -8.301305e-01 -1.962291e-02
2.826723e+00 3.942963e+00 3.413149e+00 1.526236e+00 -9.146959e-01 -8.412682e-01 -1.999877e-02
2.833147e+00 3.889489e+00 3.369768e+00 1.561245e+00 -9.260468e-01 -8.523507e-01 -2.037884e-02
2.839478e+00 3.835643e+00 3.325965e+00 1.596917e+00 -9.373204e-01 -8.633777e-01 -2.076324e-02
2.845718e+00 3.781437e+00 3.281748e+00 1.633258e+00 -9.485170e-01 -8.743489e-01 -2.115209e-02
2.851870e+00 3.726881e+00 3.237125e+00 1.670276e+00 -9.596366e-01 -8.852642e-01 -2.154552e-02
2.857935e+00 3.671987e+00 3.192103e+00 1.707981e+00 -9.706795e-01 -8.961233e-01 -2.194366e-02
2.863917e+00 3.616763e+00 3.146689e+00 1.746379e+00 -9.816458e-01 -9.069260e-01 -2.234665e-02
2.869818e+00 3.561222e+00 3.100891e+00 1.785479e+00 -9.925358e-01 -9.176722e-01 -2.275462e-02
2.875640e+00 3.505372e+00 3.054715e+00 1.825291e+00 -1.003350e+00 -9.283616e-01 -2.316772e-02
2.881385e+00 3.449225e+00 3.008169e+00 1.865822e+00 -1.014088e+00 -9.389941e-01 -2.358609e-02
2.887054e+00 3.392789e+00 2.961261e+00 1.907083e+00 -1.024750e+00 -9.495696e-01 -2.400989e-02
2.892651e+00 3.336074e+00 2.913998e+00 1.949082e+00 -1.035338e+00 -9.600878e-01 -2.443928e-02
2.898176e+00 3.279090e+00 2.866386e+00 1.991830e+00 -1.045850e+00 -9.705488e-01 -2.487441e-02
2.903633e+00 3.221846e+00 2.818433e+00 2.035337e+00 -1.056288e+00 -9.809524e-01 -2.531546e-02
2.909021e+00 3.164351e+00 2.770145e+00 2.079612e+00 -1.066651e+00 -9.912986e-01 -2.576259e-02
2.914343e+00 3.106614e+00 2.721531e+00 2.124667e+00 -1.076941e+00 -1.001587e+00 -2.621599e-02
2.919601e+00 3.048643e+00 2.672596e+00 2.170512e+00 -1.087156e+00 -1.011818e+00 -2.667584e-02
2.924796e+00 2.990449e+00 2.623348e+00 2.217160e+00 -1.097299e+00 -1.021991e+00 -2.714234e-02
2.929930e+00 2.932037e+00 2.573794e+00 2.264620e+00 -1.107368e+00 -1.032107e+00 -2.761568e-02
2.935003e+00 2.873418e+00 2.523939e+00 2.312906e+00 -1.117366e+00 -1.042165e+00 -2.809607e-02
2.940018e+00 2.814598e+00 2.473792e+00 2.362029e+00 -1.127291e+00 -1.052165e+00 -2.858372e-02
2.944976e+00 2.755587e+00 2.423359e+00 2.412003e+00 -1.137144e+00 -1.062107e+00 -2.907885e-02
2.949878e+00 2.696391e+00 2.372646e+00 2.462840e+00 -1.146926e+00 -1.071992e+00 -2.958170e-02
2.954725e+00 2.637018e+00 2.321661e+00 2.514555e+00 -1.156637e+00 -1.081819e+00 -3.009249e-02
2.959518e+00 2.577476e+00 2.270408e+00 2.567160e+00 -1.166278e+00 -1.091588e+00 -3.061147e-02
2.964260e+00 2.517772e+00 2.218896e+00 2.620670e+00 -1.175848e+00 -1.101300e+00 -3.113890e-02
2.968950e+00 2.457912e+00 2.167130e+00 2.675099e+00 -1.185349e+00 -1.110954e+00 -3.167505e-02
2.973590e+00 2.397905e+00 2.115116e+00 2.730464e+00 -1.194781e+00 -1.120551e+00 -3.222018e-02
2.978181e+00 2.337756e+00 2.062862e+00 2.786780e+00 -1.204144e+00 -1.130090e+00 -3.277459e-02
2.982723e+00 2.277473e+00 2.010372e+00 2.844063e+00 -1.213439e+00 -1.139572e+00 -3.333857e-02
2.987219e+00 2.217061e+00 1.957654e+00 2.902329e+00 -1.222666e+00 -1.148997e+00 -3.391243e-02
2.991669e+00 2.156527e+00 1.904713e+00 2.961596e+00 -1.231826e+00 -1.158364e+00 -3.449650e-02
2.996074e+00 2.095878e+00 1.851555e+00 3.021883e+00 -1.240919e+00 -1.167674e+00 -3.509110e-02
3.000434e+00 2.035119e+00 1.798186e+00 3.083206e+00 -1.249945e+00 -1.176928e+00 -3.569658e-02
3.004751e+00 1.974257e+00 1.744613e+00 3.145585e+00 -1.258906e+00 -1.186125e+00 -3.631331e-02
3.009026e+00 1.913296e+00 1.690840e+00 3.209040e+00 -1.267801e+00 -1.195265e+00 -3.694167e-02
3.013259e+00 1.852244e+00 1.636873e+00 3.273592e+00 -1.276631e+00 -1.204348e+00 -3.758205e-02
3.017451e+00 1.791105e+00 1.582719e+00 3.339260e+00 -1.285396e+00 -1.213376e+00 -3.823487e-02
3.021603e+00 1.729884e+00 1.528382e+00 3.406067e+00 -1.294098e+00 -1.222347e+00 -3.890054e-02
3.025715e+00 1.668588e+00 1.473869e+00 3.474036e+00 -1.302736e+00 -1.231261e+00 -3.957953e-02
3.029789e+00 1.607220e+00 1.419184e+00 3.543189e+00 -1.311310e+00 -1.240121e+00 -4.027229e-02
3.033826e+00 1.545787e+00 1.364333e+00 3.613550e+00 -1.319822e+00 -1.248924e+00 -4.097932e-02
3.037825e+00 1.484293e+00 1.309321e+00 3.685145e+00 -1.328272e+00 -1.257672e+00 -4.170114e-02
3.041787e+00 1.422742e+00 1.254154e+00 3.757999e+00 -1.336661e+00 -1.266364e+00 -4.243827e-02
3.045714e+00 1.361141e+00 1.198837e+00 3.832139e+00 -1.344988e+00 -1.275002e+00 -4.319128e-02
3.049606e+00 1.299492e+00 1.143374e+00 3.907592e+00 -1.353254e+00 -1.283585e+00 -4.396075e-02
3.053463e+00 1.237801e+00 1.087770e+00 3.984388e+00 -1.361460e+00 -1.292112e+00 -4.474731e-02
3.057286e+00 1.176071e+00 1.032032e+00 4.062555e+00 -1.369606e+00 -1.300586e+00 -4.555160e-02
3.061075e+00 1.114308e+00 9.761624e-01 4.142126e+00 -1.377693e+00 -1.309005e+00 -4.637429e-02
3.064832e+00 1.052515e+00 9.201674e-01 4.223132e+00 -1.385721e+00 -1.317370e+00 -4.721611e-02
3.068557e+00 9.906965e-01 8.640512e-01 4.305606e+00 -1.393691e+00 -1.325681e+00 -4.807779e-02
3.072250e+00 9.288560e-01 8.078187e-01 4.389583e+00 -1.401603e+00 -1.333939e+00 -4.896013e-02
3.075912e+00 8.669975e-01 7.514743e-01 4.475099e+00 -1.409457e+00 -1.342143e+00 -4.986395e-02
3.079543e+00 8.051248e-01 6.950226e-01 4.562191e+00 -1.417255e+00 -1.350295e+00 -5.079013e-02
3.083144e+00 7.432414e-01 6.384680e-01 4.650899e+00 -1.424996e+00 -1.358393e+00 -5.173958e-02
3.086716e+00 6.813511e-01 5.818148e-01 4.741263e+00 -1.432681e+00 -1.366439e+00 -5.271327e-02
3.090258e+00 6.194572e-01 5.250674e-01 4.833324e+00 -1.440310e+00 -1.374432e+00 -5.371222e-02
3.093772e+00 5.575630e-01 4.682300e-01 4.927128e+00 -1.447885e+00 -1.382374e+00 -5.473751e-02
3.097257e+00 4.956720e-01 4.113067e-01 5.022719e+00 -1.455404e+00 -1.390263e+00 -5.579028e-02
3.100715e+00 4.337872e-01 3.543016e-01 5.120145e+00 -1.462870e+00 -1.398101e+00 -5.687174e-02
3.104146e+00 3.719119e-01 2.972189e-01 5.219457e+00 -1.470282e+00 -1.405888e+00 -5.798315e-02
3.107549e+00 3.100490e-01 2.400623e-01 5.320707e+00 -1.477640e+00 -1.413623e+00 -5.912587e-02
3.110926e+00 2.482015e-01 1.828358e-01 5.423948e+00 -1.484946e+00 -1.421308e+00 -6.030133e-02
3.114277e+00 1.863724e-01 1.255433e-01 5.529238e+00 -1.492199e+00 -1.428943e+00 -6.151105e-02
3.117603e+00 1.245643e-01 6.818844e-02 5.636637e+00 -1.499400e+00 -1.436527e+00 -6.275663e-02
3.120903e+00 6.278015e-02 1.077501e-02 5.746205e+00 -1.506550e+00 -1.444061e+00 -6.403980e-02
3.124178e+00 1.022510e-03 -4.669338e-02 5.858010e+00 -1.513649e+00 -1.451545e+00 -6.536237e-02
3.127429e+00 -6.070600e-02 -1.042132e-01 5.972118e+00 -1.520697e+00 -1.458981e+00 -6.672629e-02
3.130655e+00 -1.224028e-01 -1.617809e-01 6.088601e+00 -1.527695e+00 -1.466367e+00 -6.813362e-02
3.133858e+00 -1.840656e-01 -2.193930e-01 6.207536e+00 -1.534643e+00 -1.473704e+00 -6.958658e-02
3.137037e+00 -2.456918e-01 -2.770462e-01 6.329000e+00 -1.541542e+00 -1.480993e+00 -7.108751e-02
3.140194e+00 -3.072791e-01 -3.347371e-01 6.453077e+00 -1.548391e+00 -1.488233e+00 -7.263895e-02
3.143327e+00 -3.688253e-01 -3.924624e-01 6.579854e+00 -1.555193e+00 -1.495426e+00 -7.424358e-02
3.146438e+00 -4.303282e-01 -4.502191e-01 6.709423e+00 -1.561946e+00 -1.502570e+00 -7.590431e-02
3.149527e+00 -4.917855e-01 -5.080038e-01 6.841881e+00 -1.568652e+00 -1.509668e+00 -7.762423e-02
3.152594e+00 -5.531953e-01 -5.658136e-01 6.977330e+00 -1.575310e+00 -1.516718e+00 -7.940669e-02
3.155640e+00 -6.145554e-01 -6.236454e-01 7.115878e+00 -1.581921e+00 -1.523722e+00 -8.125527e-02
3.158664e+00 -6.758640e-01 -6.814962e-01 7.257638e+00 -1.588486e+00 -1.530679e+00 -8.317384e-02
3.161667e+00 -7.371190e-01 -7.393631e-01 7.402731e+00 -1.595005e+00 -1.537590e+00 -8.516657e-02
3.164650e+00 -7.983186e-01 -7.972433e-01 7.551286e+00 -1.601478e+00 -1.544455e+00 -8.723796e-02
3.167613e+00 -8.594609e-01 -8.551339e-01 7.703435e+00 -1.607906e+00 -1.551275e+00 -8.939290e-02
3.170555e+00 -9.205443e-01 -9.130322e-01 7.859324e+00 -1.614289e+00 -1.558049e+00 -9.163666e-02
3.173478e+00 -9.815669e-01 -9.709354e-01 8.019105e+00 -1.620628e+00 -1.564778e+00 -9.397499e-02
3.176381e+00 -1.042527e+00 -1.028841e+00 8.182938e+00 -1.626922e+00 -1.571463e+00 -9.641412e-02
3.179264e+00 -1.103423e+00 -1.086746e+00 8.350996e+00 -1.633173e+00 -1.578103e+00 -9.896084e-02
3.182129e+00 -1.164254e+00 -1.144649e+00 8.523463e+00 -1.639380e+00 -1.584699e+00 -1.016226e-01
3.184975e+00 -1.225017e+00 -1.202546e+00 8.700535e+00 -1.645545e+00 -1.591251e+00 -1.044074e-01
3.187803e+00 -1.285712e+00 -1.260436e+00 8.882421e+00 -1.651667e+00 -1.597760e+00 -1.073242e-01
3.190612e+00 -1.346337e+00 -1.318315e+00 9.069345e+00 -1.657746e+00 -1.604225e+00 -1.103828e-01
3.193403e+00 -1.406890e+00 -1.376182e+00 9.261546e+00 -1.663784e+00 -1.610647e+00 -1.135938e-01
3.196176e+00 -1.467370e+00 -1.434034e+00 9.459283e+00 -1.669780e+00 -1.617027e+00 -1.169691e-01
3.198932e+00 -1.527776e+00 -1.491870e+00 9.662831e+00 -1.675735e+00 -1.623365e+00 -1.205217e-01
3.201670e+00 -1.588107e+00 -1.549686e+00 9.872490e+00 -1.681650e+00 -1.629660e+00 -1.242662e-01
3.204391e+00 -1.648360e+00 -1.607480e+00 1.008858e+01 -1.687524e+00 -1.635914e+00 -1.282186e-01
3.207096e+00 -1.708536e+00 -1.665251e+00 1.031145e+01 -1.693357e+00 -1.642126e+00 -1.323968e-01
3.209783e+00 -1.768633e+00 -1.722997e+00 1.054147e+01 -1.699151e+00 -1.648297e+00 -1.368208e-01
3.212454e+00 -1.828649e+00 -1.780715e+00 1.077905e+01 -1.704906e+00 -1.654427e+00 -1.415132e-01
3.215109e+00 -1.888584e+00 -1.838403e+00 1.102463e+01 -1.710622e+00 -1.660516e+00 -1.464990e-01
3.217747e+00 -1.948437e+00 -1.896060e+00 1.127870e+01 -1.716298e+00 -1.666566e+00 -1.518068e-01
3.220370e+00 -2.008206e+00 -1.953684e+00 1.154177e+01 -1.721937e+00 -1.672575e+00 -1.574688e-01
3.222976e+00 -2.067890e+00 -2.011272e+00 1.181443e+01 -1.727537e+00 -1.678544e+00 -1.635216e-01
3.225568e+00 -2.127489e+00 -2.068823e+00 1.209730e+01 -1.733100e+00 -1.684474e+00 -1.700069e-01
3.228144e+00 -2.187002e+00 -2.126336e+00 1.239106e+01 -1.738625e+00 -1.690365e+00 -1.769726e-01
3.230704e+00 -2.246427e+00 -2.183808e+00 1.269648e+01 -1.744113e+00 -1.696217e+00 -1.844737e-01
3.233250e+00 -2.305764e+00 -2.241238e+00 1.301440e+01 -1.749565e+00 -1.702031e+00 -1.925740e-01
3.235781e+00 -2.365012e+00 -2.298623e+00 1.334574e+01 -1.754980e+00 -1.707806e+00 -2.013475e-01
3.238297e+00 -2.424169e+00 -2.355964e+00 1.369152e+01 -1.760359e+00 -1.713543e+00 -2.108808e-01
3.240799e+00 -2.483236e+00 -2.413257e+00 1.405289e+01 -1.765702e+00 -1.719243e+00 -2.212754e-01
3.243286e+00 -2.542212e+00 -2.470501e+00 1.443110e+01 -1.771009e+00 -1.724905e+00 -2.326517e-01
3.245759e+00 -2.601095e+00 -2.527696e+00 1.482757e+01 -1.776282e+00 -1.730529e+00 -2.451528e-01
3.248219e+00 -2.659885e+00 -2.584838e+00 1.524387e+01 -1.781519e+00 -1.736117e+00 -2.589505e-01
3.250664e+00 -2.718582e+00 -2.641928e+00 1.568176e+01 -1.786722e+00 -1.741669e+00 -2.742520e-01
3.253096e+00 -2.777184e+00 -2.698963e+00 1.614319e+01 -1.791890e+00 -1.747184e+00 -2.913098e-01
3.255514e+00 -2.835691e+00 -2.755942e+00 1.663034e+01 -1.797025e+00 -1.752662e+00 -3.104336e-01
3.257918e+00 -2.894102e+00 -2.812865e+00 1.714562e+01 -1.802126e+00 -1.758105e+00 -3.320073e-01
3.260310e+00 -2.952417e+00 -2.869728e+00 1.769166e+01 -1.807193e+00 -1.763513e+00 -3.565102e-01
3.262688e+00 -3.010635e+00 -2.926532e+00 1.827130e+01 -1.812227e+00 -1.768885e+00 -3.845476e-01
3.265054e+00 -3.068756e+00 -2.983275e+00 1.888748e+01 -1.817228e+00 -1.774222e+00 -4.168898e-01
3.267406e+00 -3.126778e+00 -3.039955e+00 1.954309e+01 -1.822197e+00 -1.779525e+00 -4.545262e-01
3.269746e+00 -3.184703e+00 -3.096573e+00 2.024058e+01 -1.827133e+00 -1.784793e+00 -4.987367e-01
3.272074e+00 -3.242528e+00 -3.153125e+00 2.098130e+01 -1.832037e+00 -1.790027e+00 -5.511834e-01
3.274389e+00 -3.300253e+00 -3.209612e+00 2.176425e+01 -1.836910e+00 -1.795227e+00 -6.140200e-01
3.276692e+00 -3.357879e+00 -3.266032e+00 2.258384e+01 -1.841751e+00 -1.800393e+00 -6.899995e-01
3.278982e+00 -3.415404e+00 -3.322385e+00 2.342615e+01 -1.846561e+00 -1.805526e+00 -7.825159e-01
3.281261e+00 -3.472828e+00 -3.378668e+00 2.426313e+01 -1.851340e+00 -1.810625e+00 -8.954207e-01
3.283527e+00 -3.530151e+00 -3.434881e+00 2.504525e+01 -1.856088e+00 -1.815692e+00 -1.032297e+00
3.285782e+00 -3.587373e+00 -3.491024e+00 2.569643e+01 -1.860805e+00 -1.820726e+00 -1.194767e+00
3.288026e+00 -3.644492e+00 -3.547095e+00 2.612138e+01 -1.865493e+00 -1.825727e+00 -1.379854e+00
3.290257e+00 -3.701509e+00 -3.603093e+00 2.623583e+01 -1.870150e+00 -1.830697e+00 -1.577977e+00
3.292478e+00 -3.758423e+00 -3.659017e+00 2.601006e+01 -1.874778e+00 -1.835634e+00 -1.774563e+00
3.294687e+00 -3.815234e+00 -3.714866e+00 2.548761e+01 -1.879376e+00 -1.840540e+00 -1.955673e+00
3.296884e+00 -3.871942e+00 -3.770641e+00 2.475842e+01 -1.883945e+00 -1.845415e+00 -2.113073e+00
3.299071e+00 -3.928545e+00 -3.826338e+00 2.391557e+01 -1.888485e+00 -1.850258e+00 -2.244928e+00
3.301247e+00 -3.985045e+00 -3.881959e+00 2.302981e+01 -1.892997e+00 -1.855070e+00 -2.353441e+00
3.303412e+00 -4.041441e+00 -3.937502e+00 2.214581e+01 -1.897480e+00 -1.859852e+00 -2.442349e+00
3.305566e+00 -4.097732e+00 -3.992966e+00 2.128822e+01 -1.901934e+00 -1.864603e+00 -2.515446e+00
3.307710e+00 -4.153919e+00 -4.048351e+00 2.046891e+01 -1.906361e+00 -1.869324e+00 -2.576002e+00
3.309843e+00 -4.210000e+00 -4.103655e+00 1.969229e+01 -1.910760e+00 -1.874015e+00 -2.626644e+00
3.311966e+00 -4.265976e+00 -4.158879e+00 1.895877e+01 -1.915131e+00 -1.878676e+00 -2.669417e+00
3.314078e+00 -4.321847e+00 -4.214021e+00 1.826670e+01 -1.919476e+00 -1.883308e+00 -2.705899e+00
3.316180e+00 -4.377612e+00 -4.269081e+00 1.761349e+01 -1.923793e+00 -1.887910e+00 -2.737305e+00
3.318272e+00 -4.433272e+00 -4.324059e+00 1.699622e+01 -1.928083e+00 -1.892484e+00 -2.764576e+00
3.320354e+00 -4.488825e+00 -4.378952e+00 1.641196e+01 -1.932346e+00 -1.897028e+00 -2.788444e+00
3.322426e+00 -4.544273e+00 -4.433762e+00 1.585792e+01 -1.936583e+00 -1.901544e+00 -2.809488e+00
3.324488e+00 -4.599614e+00 -4.488487e+00 1.533149e+01 -1.940794e+00 -1.906031e+00 -2.828165e+00
3.326541e+00 -4.654849e+00 -4.543127e+00 1.483032e+01 -1.944979e+00 -1.910491e+00 -2.844844e+00
3.328583e+00 -4.709977e+00 -4.597681e+00 1.435227e+01 -1.949138e+00 -1.914922e+00 -2.859820e+00
3.330617e+00 -4.764999e+00 -4.652148e+00 1.389543e+01 -1.953272e+00 -1.919326e+00 -2.873337e+00
3.332640e+00 -4.819914e+00 -4.706529e+00 1.345808e+01 -1.957380e+00 -1.923702e+00 -2.885593e+00
3.334655e+00 -4.874722e+00 -4.760823e+00 1.303869e+01 -1.961463e+00 -1.928051e+00 -2.896756e+00
3.336660e+00 -4.929423e+00 -4.815029e+00 1.263587e+01 -1.965521e+00 -1.932373e+00 -2.906962e+00
3.338656e+00 -4.984017e+00 -4.869146e+00 1.224837e+01 -1.969554e+00 -1.936668e+00 -2.916328e+00
3.340642e+00 -5.038504e+00 -4.923175e+00 1.187510e+01 -1.973563e+00 -1.940936e+00 -2.924952e+00
3.342620e+00 -5.092884e+00 -4.977115e+00 1.151504e+01 -1.977547e+00 -1.945178e+00 -2.932919e+00
3.344589e+00 -5.147157e+00 -5.030965e+00 1.116728e+01 -1.981508e+00 -1.949393e+00 -2.940299e+00
3.346549e+00 -5.201323e+00 -5.084725e+00 1.083101e+01 -1.985444e+00 -1.953583e+00 -2.947156e+00
3.348500e+00 -5.255382e+00 -5.138395e+00 1.050548e+01 -1.989357e+00 -1.957747e+00 -2.953541e+00
3.350442e+00 -5.309333e+00 -5.191974e+00 1.019001e+01 -1.993246e+00 -1.961885e+00 -2.959503e+00
3.352375e+00 -5.363177e+00 -5.245462e+00 9.883988e+00 -1.997112e+00 -1.965998e+00 -2.965081e+00
3.354301e+00 -5.416914e+00 -5.298859e+00 9.586847e+00 -2.000954e+00 -1.970085e+00 -2.970312e+00
3.356217e+00 -5.470544e+00 -5.352164e+00 9.298071e+00 -2.004774e+00 -1.974147e+00 -2.975226e+00
3.358125e+00 -5.524066e+00 -5.405377e+00 9.017188e+00 -2.008570e+00 -1.978185e+00 -2.979852e+00
3.360025e+00 -5.577482e+00 -5.458498e+00 8.743761e+00 -2.012344e+00 -1.982198e+00 -2.984213e+00
3.361917e+00 -5.630790e+00 -5.511526e+00 8.477390e+00 -2.016096e+00 -1.986187e+00 -2.988333e+00
3.363800e+00 -5.683991e+00 -5.564461e+00 8.217704e+00 -2.019825e+00 -1.990151e+00 -2.992230e+00
3.365675e+00 -5.737084e+00 -5.617303e+00 7.964361e+00 -2.023532e+00 -1.994091e+00 -2.995923e+00
