-3.000000 806.85758687
-2.875000 628.38132036
-2.750000 489.38386414
-2.625000 381.13253621
-2.500000 296.82631691
-2.375000 231.16856672
-2.250000 180.03425840
-2.125000 140.21081718
-2.000000 109.19628675
-1.875000 85.04214066
-1.750000 66.23086354
-1.625000 51.58061125
-1.500000 40.17096022
-1.375000 31.28508219
-1.250000 24.36471367
-1.125000 18.97509688
-1.000000 14.77770326
-0.875000 11.50905795
-0.750000 8.96440810
-0.625000 6.98537355
-0.500000 5.45117144
-0.375000 4.27367570
-0.250000 3.39778493
-0.125000 2.81101963
0.000000 2.57142857
0.125000 2.87392474
0.250000 4.19888912
0.375000 7.63783218
0.500000 15.60022697
0.625000 33.33985084
0.750000 72.24007076
0.875000 156.86817082
1.000000 340.09382444
1.125000 735.43858189
1.250000 1586.20108817
