158000.000000	0.104704
158200.140625	0.104923
158400.250000	0.105142
158600.390625	0.105362
158800.500000	0.105582
159000.640625	0.105802
159200.765625	0.106023
159400.890625	0.106245
159601.015625	0.106467
159801.140625	0.106689
160001.265625	0.106912
160201.406250	0.107135
160401.515625	0.107359
160601.656250	0.107584
160801.765625	0.107809
161001.906250	0.108034
161202.031250	0.108260
161402.156250	0.108486
161602.281250	0.108713
161802.406250	0.108940
162002.531250	0.109168
162202.671875	0.109396
162402.781250	0.109625
162602.921875	0.109855
162803.046875	0.110084
163003.171875	0.110315
163203.296875	0.110546
163403.421875	0.110777
163603.546875	0.111009
163803.687500	0.111241
164003.796875	0.111474
164203.937500	0.111708
164404.046875	0.111942
164604.187500	0.112176
164804.312500	0.112411
165004.437500	0.112647
165204.562500	0.112883
165404.687500	0.113120
165604.812500	0.113357
165804.953125	0.113594
166005.062500	0.113833
166205.203125	0.114071
166405.312500	0.114311
166605.453125	0.114551
166805.578125	0.114791
167005.703125	0.115032
167205.828125	0.115274
167405.953125	0.115516
167606.078125	0.115758
167806.218750	0.116001
168006.328125	0.116245
168206.468750	0.116490
168406.578125	0.116734
168606.718750	0.116980
168806.843750	0.117226
169006.968750	0.117472
169207.093750	0.117720
169407.218750	0.117967
169607.343750	0.118216
169807.484375	0.118465
170007.593750	0.118714
170207.734375	0.118964
170407.859375	0.119215
170607.984375	0.119466
170808.109375	0.119718
171008.234375	0.119971
171208.359375	0.120224
171408.500000	0.120477
171608.609375	0.120732
171808.750000	0.120986
172008.859375	0.121242
172209.000000	0.121498
172409.125000	0.121755
172609.250000	0.122012
172809.375000	0.122270
173009.500000	0.122529
173209.625000	0.122788
173409.765625	0.123048
173609.875000	0.123308
173810.015625	0.123569
174010.125000	0.123831
174210.265625	0.124093
174410.390625	0.124356
174610.515625	0.124620
174810.640625	0.124884
175010.765625	0.125149
175210.890625	0.125415
175411.031250	0.125681
175611.140625	0.125948
175811.281250	0.126215
176011.390625	0.126484
176211.531250	0.126752
176411.656250	0.127022
176611.781250	0.127292
176811.906250	0.127563
177012.046875	0.127835
177212.156250	0.128107
177412.296875	0.128380
177612.406250	0.128653
177812.546875	0.128928
178012.671875	0.129203
178212.796875	0.129478
178412.921875	0.129755
178613.046875	0.130032
178813.171875	0.130310
179013.312500	0.130588
179213.421875	0.130867
179413.562500	0.131147
179613.671875	0.131428
179813.812500	0.131709
180013.937500	0.131991
180214.062500	0.132274
180414.187500	0.132558
180614.312500	0.132842
180814.437500	0.133127
181014.578125	0.133413
181214.687500	0.133699
181414.828125	0.133986
181614.937500	0.134274
181815.078125	0.134563
182015.203125	0.134852
182215.328125	0.135142
182415.453125	0.135433
182615.578125	0.135725
182815.703125	0.136018
183015.843750	0.136311
183215.953125	0.136605
183416.093750	0.136900
183616.218750	0.137195
183816.343750	0.137492
184016.468750	0.137789
184216.593750	0.138087
184416.718750	0.138385
184616.859375	0.138685
184816.968750	0.138985
185017.109375	0.139286
185217.218750	0.139588
185417.359375	0.139891
185617.484375	0.140195
185817.609375	0.140499
186017.734375	0.140804
186217.859375	0.141110
186417.984375	0.141417
186618.125000	0.141725
186818.234375	0.142033
187018.375000	0.142343
187218.484375	0.142653
187418.625000	0.142964
187618.750000	0.143276
187818.875000	0.143588
188019.000000	0.143902
188219.125000	0.144217
188419.250000	0.144532
188619.390625	0.144848
188819.500000	0.145165
189019.640625	0.145483
189219.750000	0.145802
189419.890625	0.146122
189620.015625	0.146442
189820.140625	0.146764
190020.265625	0.147086
190220.390625	0.147410
190420.515625	0.147734
190620.656250	0.148059
190820.765625	0.148385
191020.906250	0.148712
191221.031250	0.149040
191421.156250	0.149369
191621.281250	0.149698
191821.406250	0.150029
192021.531250	0.150361
192221.671875	0.150693
192421.781250	0.151027
192621.921875	0.151361
192822.031250	0.151697
193022.171875	0.152033
193222.296875	0.152370
193422.421875	0.152709
193622.546875	0.153048
193822.671875	0.153388
194022.796875	0.153729
194222.937500	0.154072
194423.046875	0.154415
194623.187500	0.154759
194823.296875	0.155104
195023.437500	0.155451
195223.562500	0.155798
195423.687500	0.156146
195623.812500	0.156495
195823.937500	0.156846
196024.062500	0.157197
196224.203125	0.157550
196424.312500	0.157903
196624.453125	0.158257
196824.562500	0.158613
197024.703125	0.158970
197224.828125	0.159327
197424.953125	0.159686
197625.078125	0.160046
197825.203125	0.160407
198025.328125	0.160769
198225.468750	0.161132
198425.578125	0.161496
198625.718750	0.161861
198825.843750	0.162227
199025.968750	0.162595
199226.093750	0.162963
199426.218750	0.163333
199626.343750	0.163704
